,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
40801,53,technician,married,university.degree,no,no,no,cellular,sep,thu,156,2,999,0,nonexistent,-1.1,94.199,-37.5,0.878,4963.6,yes
3209,50,admin.,married,high.school,no,no,no,telephone,may,thu,290,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
13052,48,management,married,high.school,no,yes,no,cellular,jul,tue,22,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
30516,31,admin.,single,university.degree,no,yes,no,cellular,may,mon,434,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.354,5099.1,yes
19840,42,admin.,single,university.degree,no,no,no,cellular,aug,fri,353,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
4071,24,services,single,professional.course,no,yes,no,telephone,may,mon,314,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no
27988,33,blue-collar,married,basic.6y,no,yes,no,cellular,apr,wed,165,2,999,0,nonexistent,-1.8,93.075,-47.1,1.4980000000000002,5099.1,yes
14520,24,entrepreneur,single,university.degree,no,yes,no,cellular,jul,tue,808,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,yes
30544,42,admin.,married,professional.course,no,yes,no,cellular,may,mon,458,3,9,2,failure,-1.8,92.89299999999999,-46.2,1.354,5099.1,yes
9003,29,services,single,high.school,no,yes,no,telephone,jun,thu,1018,3,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,yes
3761,50,services,divorced,basic.4y,unknown,unknown,unknown,telephone,may,fri,225,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
6190,52,housemaid,married,basic.4y,no,no,no,telephone,may,tue,513,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
10209,32,self-employed,divorced,university.degree,no,no,no,telephone,jun,mon,559,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
9360,38,management,married,university.degree,no,no,no,telephone,jun,fri,197,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
36724,29,technician,married,high.school,no,no,no,cellular,jun,fri,157,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,yes
27994,63,retired,married,professional.course,no,yes,no,cellular,apr,wed,387,2,999,0,nonexistent,-1.8,93.075,-47.1,1.4980000000000002,5099.1,yes
5145,45,unemployed,married,university.degree,no,no,no,telephone,may,fri,191,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
8087,51,services,married,high.school,unknown,yes,no,telephone,jun,mon,229,8,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
30247,39,technician,married,professional.course,no,no,no,cellular,apr,thu,225,1,2,1,success,-1.8,93.075,-47.1,1.365,5099.1,yes
7985,39,services,divorced,high.school,unknown,yes,no,telephone,jun,mon,241,5,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
22840,32,technician,single,high.school,no,yes,no,cellular,aug,mon,606,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
4803,48,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,211,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no
28511,57,admin.,married,high.school,no,yes,no,cellular,apr,tue,111,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,yes
28260,25,student,single,high.school,no,yes,no,cellular,apr,wed,327,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,yes
3342,51,admin.,married,high.school,no,unknown,unknown,telephone,may,thu,89,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
30378,37,self-employed,single,university.degree,no,yes,no,telephone,apr,thu,44,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no
11569,44,admin.,divorced,university.degree,no,no,no,telephone,jun,fri,39,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
24631,42,admin.,married,university.degree,no,yes,no,cellular,nov,mon,116,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
24101,33,services,married,high.school,no,no,no,telephone,nov,tue,158,1,999,0,nonexistent,-0.1,93.2,-42.0,4.343,5195.8,yes
4323,36,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,148,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
3569,41,admin.,single,university.degree,unknown,no,no,telephone,may,fri,137,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
30706,41,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,123,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,no
15440,46,admin.,single,university.degree,no,yes,no,cellular,jul,fri,439,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no
39475,85,housemaid,married,basic.4y,unknown,no,no,cellular,apr,tue,175,6,6,1,success,-1.8,93.749,-34.6,0.642,5008.7,yes
40575,81,retired,divorced,basic.4y,no,no,no,cellular,sep,wed,532,2,7,1,success,-1.1,94.199,-37.5,0.8859999999999999,4963.6,yes
1435,29,services,divorced,high.school,no,no,no,telephone,may,thu,144,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
28894,37,blue-collar,married,basic.4y,no,no,yes,cellular,apr,fri,125,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
25323,40,blue-collar,single,high.school,no,yes,no,cellular,nov,tue,139,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
34470,33,blue-collar,single,basic.9y,unknown,no,no,cellular,may,thu,1075,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.266,5099.1,yes
7808,38,unemployed,married,basic.6y,no,no,no,telephone,jun,mon,947,4,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,yes
4991,35,admin.,single,high.school,no,yes,no,telephone,may,wed,59,2,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no
1385,56,blue-collar,married,basic.4y,unknown,no,no,telephone,may,thu,20,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
39220,34,admin.,single,university.degree,no,yes,no,cellular,mar,tue,568,1,6,3,success,-1.8,93.369,-34.8,0.652,5008.7,yes
29958,42,blue-collar,married,high.school,no,no,yes,cellular,apr,mon,178,5,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
11170,42,blue-collar,single,basic.6y,no,unknown,unknown,telephone,jun,thu,59,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
40490,33,management,married,university.degree,no,no,no,telephone,aug,thu,201,1,6,2,success,-1.7,94.027,-38.3,0.899,4991.6,yes
11874,42,admin.,divorced,university.degree,no,no,no,telephone,jun,fri,26,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
33027,33,services,single,high.school,no,no,yes,cellular,may,mon,171,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no
35825,46,services,single,professional.course,unknown,no,yes,cellular,may,mon,390,5,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,yes
12388,48,admin.,married,university.degree,no,yes,no,cellular,jul,mon,99,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no
34841,21,services,single,high.school,no,no,no,cellular,may,fri,103,6,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,no
24930,30,unemployed,married,high.school,no,yes,yes,cellular,nov,tue,924,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,yes
39893,65,unknown,married,unknown,no,yes,no,cellular,jun,thu,301,2,4,2,success,-1.7,94.055,-39.8,0.7290000000000001,4991.6,yes
16833,45,services,married,high.school,no,no,no,cellular,jul,thu,77,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
38925,21,student,single,professional.course,no,no,no,telephone,nov,wed,250,1,999,0,nonexistent,-3.4,92.649,-30.1,0.716,5017.5,no
25923,37,admin.,single,university.degree,no,yes,yes,cellular,nov,wed,160,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
19196,46,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,wed,1357,3,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,yes
40316,34,self-employed,married,university.degree,no,unknown,unknown,cellular,jul,fri,156,3,999,2,failure,-1.7,94.215,-40.3,0.8959999999999999,4991.6,no
38242,36,admin.,married,university.degree,no,yes,yes,cellular,oct,mon,78,1,999,1,failure,-3.4,92.431,-26.9,0.743,5017.5,yes
37045,42,admin.,single,university.degree,no,no,no,cellular,jul,wed,268,2,999,0,nonexistent,-2.9,92.469,-33.6,1.0290000000000001,5076.2,yes
37027,26,services,single,high.school,no,no,no,cellular,jul,tue,180,2,999,0,nonexistent,-2.9,92.469,-33.6,1.044,5076.2,yes
30156,21,admin.,single,high.school,no,no,no,cellular,apr,thu,264,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no
37671,35,technician,married,professional.course,no,no,no,cellular,aug,tue,441,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8590000000000001,5076.2,yes
38974,48,admin.,married,high.school,unknown,no,yes,cellular,dec,thu,274,1,8,1,success,-3.0,92.713,-33.0,0.72,5023.5,yes
30208,32,admin.,married,university.degree,no,yes,no,cellular,apr,thu,116,1,999,1,failure,-1.8,93.075,-47.1,1.365,5099.1,no
37427,66,technician,married,professional.course,no,yes,no,telephone,aug,wed,150,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.879,5076.2,no
38642,36,admin.,single,university.degree,no,no,yes,cellular,nov,tue,187,1,999,0,nonexistent,-3.4,92.649,-30.1,0.72,5017.5,yes
13243,37,blue-collar,single,basic.4y,no,yes,yes,cellular,jul,wed,156,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
7543,30,admin.,married,university.degree,no,yes,no,telephone,may,fri,238,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
24736,36,admin.,single,university.degree,no,yes,no,cellular,nov,tue,82,1,999,1,failure,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
39447,20,student,single,basic.4y,no,yes,yes,cellular,apr,tue,278,4,6,1,success,-1.8,93.749,-34.6,0.644,5008.7,yes
19199,34,technician,single,university.degree,no,yes,yes,cellular,aug,wed,455,3,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,yes
28543,43,management,married,basic.6y,no,no,no,cellular,apr,wed,945,1,999,1,failure,-1.8,93.075,-47.1,1.415,5099.1,yes
29201,29,blue-collar,single,basic.9y,unknown,no,no,cellular,apr,fri,22,1,999,2,failure,-1.8,93.075,-47.1,1.405,5099.1,no
18148,41,services,divorced,high.school,no,no,yes,cellular,jul,wed,72,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
31714,35,technician,single,professional.course,no,yes,no,cellular,may,thu,141,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
26273,34,technician,married,high.school,no,no,no,cellular,nov,thu,732,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,yes
36088,28,services,married,basic.9y,no,no,no,cellular,may,tue,396,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,yes
19400,37,admin.,married,university.degree,unknown,no,no,cellular,aug,wed,739,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,yes
2994,35,technician,married,professional.course,no,no,no,telephone,may,wed,554,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
10472,52,entrepreneur,divorced,basic.4y,no,no,no,telephone,jun,tue,69,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
30301,48,technician,married,professional.course,no,yes,yes,cellular,apr,thu,269,1,999,1,failure,-1.8,93.075,-47.1,1.365,5099.1,yes
9429,31,entrepreneur,married,high.school,no,yes,no,telephone,jun,fri,100,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
9546,27,services,married,high.school,no,no,no,telephone,jun,mon,257,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
11509,45,entrepreneur,married,basic.9y,unknown,no,no,telephone,jun,fri,326,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
13202,32,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,wed,147,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
36857,43,admin.,married,university.degree,no,yes,no,cellular,jun,tue,281,1,999,0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,no
35843,45,admin.,married,unknown,no,yes,no,cellular,may,fri,271,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2590000000000001,5099.1,yes
24209,55,management,married,university.degree,no,yes,yes,cellular,nov,mon,81,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
39727,20,student,single,unknown,no,no,no,cellular,may,tue,202,2,12,1,success,-1.8,93.876,-40.0,0.6970000000000001,5008.7,yes
19389,34,admin.,single,university.degree,unknown,no,no,cellular,aug,wed,147,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
18279,56,blue-collar,married,basic.9y,no,no,no,cellular,jul,wed,70,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
38211,60,admin.,married,unknown,no,yes,no,cellular,oct,wed,290,1,999,1,failure,-3.4,92.431,-26.9,0.74,5017.5,yes
36123,54,unemployed,married,basic.9y,no,no,no,cellular,may,wed,193,1,3,1,success,-1.8,92.89299999999999,-46.2,1.27,5099.1,yes
18912,33,student,divorced,professional.course,no,no,no,cellular,aug,mon,1110,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,yes
19508,44,admin.,married,university.degree,unknown,yes,no,cellular,aug,thu,36,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
26907,55,admin.,married,unknown,no,yes,yes,cellular,nov,thu,591,3,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no
1866,54,management,married,basic.4y,unknown,no,no,telephone,may,fri,345,9,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
27694,30,management,married,university.degree,no,yes,no,telephone,mar,mon,213,7,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.811,5099.1,no
19951,35,admin.,married,university.degree,no,yes,no,cellular,aug,fri,494,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
703,52,self-employed,married,university.degree,no,no,no,telephone,may,tue,31,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
19526,59,retired,married,professional.course,no,no,no,cellular,aug,thu,71,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
36526,38,technician,married,university.degree,no,no,no,cellular,jun,wed,539,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes
6130,27,admin.,divorced,high.school,no,no,no,telephone,may,tue,290,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
40616,22,admin.,single,university.degree,no,yes,no,cellular,sep,mon,194,2,999,3,failure,-1.1,94.199,-37.5,0.882,4963.6,yes
25930,39,admin.,single,university.degree,no,yes,yes,cellular,nov,wed,457,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
12328,31,admin.,single,university.degree,no,yes,no,telephone,jul,fri,400,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.959,5228.1,no
23474,31,technician,single,university.degree,no,yes,no,cellular,aug,thu,34,6,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
37802,60,housemaid,divorced,professional.course,no,yes,no,cellular,aug,tue,186,3,999,1,failure,-2.9,92.20100000000001,-31.4,0.838,5076.2,no
1776,60,technician,divorced,professional.course,unknown,yes,no,telephone,may,fri,57,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
41077,45,blue-collar,married,high.school,no,yes,yes,cellular,nov,mon,449,2,5,3,success,-1.1,94.76700000000001,-50.8,1.05,4963.6,yes
38606,36,self-employed,single,university.degree,no,yes,no,cellular,nov,mon,69,4,999,1,failure,-3.4,92.649,-30.1,0.722,5017.5,no
31539,32,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,413,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
35436,49,blue-collar,divorced,professional.course,no,yes,no,cellular,may,mon,11,10,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,no
13223,31,technician,divorced,professional.course,no,yes,no,cellular,jul,wed,662,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,yes
36726,25,technician,single,basic.9y,no,no,no,telephone,jun,fri,800,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,no
9239,40,blue-collar,married,professional.course,unknown,no,no,telephone,jun,fri,554,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,yes
27905,36,management,married,university.degree,no,yes,yes,cellular,mar,thu,94,1,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.538,5099.1,no
34404,36,blue-collar,single,basic.4y,no,yes,no,cellular,may,thu,279,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.266,5099.1,no
36747,47,admin.,single,university.degree,no,yes,no,cellular,jun,mon,243,4,999,0,nonexistent,-2.9,92.963,-40.8,1.281,5076.2,yes
39539,28,admin.,single,unknown,no,yes,no,cellular,apr,wed,545,2,6,4,success,-1.8,93.749,-34.6,0.654,5008.7,yes
37919,26,admin.,single,university.degree,no,yes,no,telephone,sep,thu,471,1,7,1,success,-3.4,92.37899999999999,-29.8,0.809,5017.5,yes
32064,31,management,divorced,university.degree,no,yes,no,cellular,may,fri,156,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
37409,56,admin.,married,basic.9y,no,yes,no,cellular,aug,wed,73,1,4,1,success,-2.9,92.20100000000001,-31.4,0.879,5076.2,yes
31380,33,blue-collar,single,basic.9y,no,yes,no,cellular,may,wed,116,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.334,5099.1,no
40467,51,blue-collar,married,basic.9y,no,yes,no,cellular,aug,wed,237,1,6,4,success,-1.7,94.027,-38.3,0.903,4991.6,yes
12539,36,technician,married,university.degree,no,yes,no,cellular,jul,mon,174,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no
26465,42,admin.,married,university.degree,no,yes,no,cellular,nov,thu,871,5,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,yes
36981,56,admin.,divorced,unknown,no,yes,no,telephone,jul,fri,353,2,999,0,nonexistent,-2.9,92.469,-33.6,1.0590000000000002,5076.2,yes
18331,38,admin.,married,unknown,no,yes,no,cellular,jul,wed,481,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,yes
40642,66,retired,married,unknown,no,yes,no,cellular,sep,tue,1394,2,6,1,success,-1.1,94.199,-37.5,0.8809999999999999,4963.6,yes
13883,33,blue-collar,married,basic.9y,no,no,no,cellular,jul,fri,439,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
7327,38,blue-collar,married,high.school,unknown,yes,no,telephone,may,fri,203,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
36970,32,self-employed,single,university.degree,no,no,no,cellular,jul,thu,590,1,999,2,failure,-2.9,92.469,-33.6,1.072,5076.2,no
40191,22,admin.,single,university.degree,no,yes,no,telephone,jul,mon,484,1,999,2,failure,-1.7,94.215,-40.3,0.87,4991.6,yes
11726,31,entrepreneur,single,university.degree,unknown,no,no,telephone,jun,fri,22,12,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
40229,45,management,married,university.degree,no,yes,no,cellular,jul,thu,138,2,6,2,success,-1.7,94.215,-40.3,0.884,4991.6,yes
10251,34,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,mon,95,8,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
37613,34,technician,married,university.degree,no,no,no,cellular,aug,mon,220,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.861,5076.2,yes
2224,46,admin.,divorced,university.degree,unknown,no,no,telephone,may,mon,303,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
40070,58,admin.,married,high.school,no,yes,yes,cellular,jul,thu,414,2,999,0,nonexistent,-1.7,94.215,-40.3,0.81,4991.6,yes
6229,38,services,married,high.school,no,yes,no,telephone,may,tue,392,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
23773,29,admin.,single,university.degree,no,no,no,cellular,aug,thu,15,9,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
40144,34,services,married,basic.9y,no,no,no,cellular,jul,wed,604,1,999,0,nonexistent,-1.7,94.215,-40.3,0.84,4991.6,yes
31598,41,blue-collar,married,basic.9y,no,unknown,unknown,cellular,may,thu,50,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
19069,34,admin.,single,university.degree,no,yes,no,cellular,aug,tue,174,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
36181,24,technician,single,professional.course,no,unknown,unknown,cellular,may,wed,311,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.27,5099.1,yes
37565,58,blue-collar,divorced,basic.4y,no,no,no,cellular,aug,fri,186,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,yes
24299,42,entrepreneur,married,high.school,no,yes,no,telephone,nov,mon,164,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,no
4923,38,admin.,married,high.school,no,no,no,telephone,may,wed,153,4,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no
36681,32,technician,single,professional.course,no,yes,no,cellular,jun,fri,329,1,3,1,success,-2.9,92.963,-40.8,1.268,5076.2,no
15658,35,blue-collar,married,basic.4y,unknown,no,yes,cellular,jul,mon,180,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no
40138,53,blue-collar,single,basic.9y,no,yes,no,cellular,jul,wed,355,1,999,0,nonexistent,-1.7,94.215,-40.3,0.84,4991.6,yes
30261,56,entrepreneur,married,university.degree,no,no,no,cellular,apr,thu,204,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no
38239,59,technician,married,university.degree,no,yes,no,cellular,oct,mon,511,3,999,1,failure,-3.4,92.431,-26.9,0.743,5017.5,yes
20436,50,self-employed,married,university.degree,no,yes,no,cellular,aug,tue,123,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
39411,82,housemaid,divorced,basic.4y,no,unknown,unknown,cellular,apr,tue,139,6,999,0,nonexistent,-1.8,93.749,-34.6,0.638,5008.7,yes
7805,30,admin.,married,university.degree,no,no,no,telephone,jun,mon,493,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
1765,41,blue-collar,married,high.school,no,yes,no,telephone,may,fri,70,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
25669,40,admin.,married,basic.9y,no,yes,no,cellular,nov,wed,186,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
40626,35,admin.,married,high.school,no,no,no,cellular,sep,mon,415,1,999,2,failure,-1.1,94.199,-37.5,0.882,4963.6,yes
16619,26,admin.,single,university.degree,no,no,no,cellular,jul,wed,203,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
22640,43,housemaid,married,basic.6y,no,no,no,cellular,aug,fri,618,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no
36890,49,admin.,married,university.degree,no,no,no,cellular,jun,thu,259,2,999,0,nonexistent,-2.9,92.963,-40.8,1.235,5076.2,yes
28809,37,technician,single,high.school,no,yes,no,telephone,apr,thu,63,2,999,2,failure,-1.8,93.075,-47.1,1.41,5099.1,no
18033,38,admin.,single,university.degree,no,yes,no,cellular,jul,wed,834,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
37154,32,services,single,high.school,no,yes,yes,cellular,aug,wed,253,1,4,2,success,-2.9,92.20100000000001,-31.4,0.884,5076.2,yes
2254,29,management,married,university.degree,no,no,no,telephone,may,tue,134,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
15663,27,admin.,single,high.school,unknown,no,no,cellular,jul,mon,1105,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,yes
28303,28,admin.,married,university.degree,no,yes,no,cellular,apr,wed,261,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
27723,66,technician,married,professional.course,no,yes,no,cellular,mar,tue,83,1,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.7990000000000002,5099.1,yes
30050,34,unknown,married,basic.4y,no,yes,no,cellular,apr,thu,328,1,999,0,nonexistent,-1.8,93.075,-47.1,1.406,5099.1,yes
19152,43,admin.,married,university.degree,unknown,yes,no,cellular,aug,tue,1332,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,yes
32819,39,admin.,married,high.school,no,yes,no,cellular,may,mon,432,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no
5227,54,technician,single,university.degree,unknown,no,no,telephone,may,fri,187,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
4623,55,technician,married,high.school,no,yes,no,telephone,may,tue,719,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,yes
37293,33,technician,single,basic.9y,no,yes,yes,cellular,aug,mon,289,1,999,2,failure,-2.9,92.20100000000001,-31.4,0.884,5076.2,yes
38987,50,technician,married,high.school,no,yes,no,cellular,dec,mon,229,1,999,1,failure,-3.0,92.713,-33.0,0.7170000000000001,5023.5,yes
38419,42,blue-collar,married,professional.course,no,yes,no,cellular,oct,wed,307,1,7,1,success,-3.4,92.431,-26.9,0.735,5017.5,yes
3836,48,technician,married,high.school,no,no,no,telephone,may,fri,251,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
3667,53,blue-collar,divorced,basic.4y,unknown,no,no,telephone,may,fri,317,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
18715,41,blue-collar,married,basic.6y,no,no,no,telephone,jul,thu,5,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no
21788,48,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,wed,89,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no
5320,38,technician,married,university.degree,unknown,no,no,telephone,may,fri,224,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6952,35,services,married,high.school,no,no,no,telephone,may,thu,283,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
36325,67,admin.,married,basic.4y,unknown,no,no,cellular,jun,tue,466,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,yes
33587,33,blue-collar,married,basic.6y,no,yes,no,cellular,may,tue,235,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no
11791,50,blue-collar,married,basic.4y,unknown,yes,yes,telephone,jun,fri,160,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
29393,45,housemaid,married,basic.4y,no,yes,no,cellular,apr,mon,158,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
39755,61,admin.,married,unknown,no,no,no,cellular,may,thu,173,3,9,2,success,-1.8,93.876,-40.0,0.6990000000000001,5008.7,yes
